vari,deli,beta0,beta1,R2
wh,1403,0.00918364653868129,0.9886210103200705,0.9820322395671607
wh,1405,0.012017822542047436,0.9834678850063145,0.9614077796267574
wh,1407,-0.0008103670590955984,0.9964212615217585,0.975194568825607
wh,1409,0.00010823088642365059,0.9936594756026823,0.984029168244889
wh,1411,0.016493989553440277,0.9638308320960298,0.9419327770209225
wh,1501,-0.0009047614533003751,0.9965327877315306,0.9846951175514846
wh,1503,0.004818654445740237,0.9864635447780488,0.9608792967937552
wh,1505,-0.0006144474044831446,0.9965231872352096,0.9845419392309863
wh,1507,0.010568343157647389,0.9730871996527678,0.9488995648032329
wh,1509,-0.009879107955429272,1.008714826670003,0.9884206131391298
wh,1511,0.008129176059588277,0.9846622065755446,0.9295680416707153
wh,1601,0.0058863452581610675,0.98162432097698,0.9468111176411946
wh,1603,0.0492903041783731,0.9125936874655403,0.8347444442208334
wh,1605,-0.003524393050602301,1.0019673424993245,0.9582774471385148
wh,1607,0.02211230503476345,0.9468162673090277,0.897547155144239
wh,1609,0.033724475091930176,0.9460964444396653,0.8860750363519881
wh,1611,0.007689995887352509,0.9878634212281581,0.9445904314285508
wh,1701,4.170348966903224e-05,1.0136812314020913,0.9889226765251984
wh,1703,0.004104179331074358,0.9970924395247471,0.9862478892605168
wh,1705,0.006037897539567643,0.987829830605748,0.9762673046410445
wh,1707,0.013585259776853091,0.9708935096778983,0.936920851389219
wh,1709,0.025577305761601516,0.959330675026505,0.9231515610336155
wh,1711,0.025451619287775226,0.9453896341128958,0.8949669655677229
wr,1401,0.007706927826752509,0.9693655368988585,0.9460230234522897
wr,1402,0.01527510302667746,0.9197046376222592,0.9176204458326744
wr,1403,0.011756745041398174,0.9676498137236026,0.9398842784013833
wr,1404,0.011958753877663125,0.9662300399694274,0.9251281073613122
wr,1405,0.0086461448563197,0.9839027881818785,0.9645902212074526
wr,1406,-5.862824829897667e-05,0.9955896636005911,0.9745979404831845
wr,1407,0.0017391874712466239,0.9914083885968001,0.9819382628709405
wr,1408,0.00426158446040846,0.9808169773707927,0.9702507208624025
wr,1409,0.008999212368787177,0.9753372385539818,0.9654252591959038
wr,1410,-0.004513643976078702,1.0012381583278467,0.9784568240046483
wr,1411,0.006173068039607418,0.975292132999132,0.9628138851623295
wr,1412,0.0028829663737491257,0.9854401442461626,0.9813853298088769
wr,1501,0.005112606492118796,0.9857688803421868,0.9664516987916358
wr,1502,0.0034639938608324178,0.9847288860601179,0.9709722301992959
wr,1503,0.00027933246357402224,0.9923119375962728,0.9853479882164619
wr,1504,0.0031631304033174967,0.9856117659712955,0.976089976675971
wr,1505,0.0017383383992732038,0.9880649262818474,0.9770173840175951
wr,1506,0.0006190987023176261,0.9913021567711154,0.9798755893762221
wr,1507,0.00688859240176503,0.9815866815857894,0.9692847213496295
wr,1508,0.0013395334279101313,0.9908653638546454,0.9767017198968293
wr,1509,0.0034826165604788083,0.9870265423198807,0.9698698631572161
wr,1510,-0.0007644809652719007,0.9965946035846925,0.98013243091905
wr,1511,0.0020522670468399963,0.9888213159808454,0.9760838021329276
wr,1512,-0.00038780772874364615,0.9938471085727504,0.9844378585760583
wr,1601,0.004612004976237359,0.9853480568918318,0.9797083704440821
wr,1602,0.000725070094954513,0.9885463674096546,0.9860152186607075
wr,1603,0.0006087763367394316,0.9894816711130126,0.9844757831476236
wr,1604,0.00038710992640654887,0.9922962910944737,0.9846502288233447
wr,1605,3.057993477098911e-05,0.9859855771545107,0.9931177153594477
wr,1606,0.0039680489273384864,0.9822819527751121,0.9870323632398316
wr,1607,0.006305622872230945,0.9757534813620874,0.9786005583291763
wr,1608,0.004652178938257661,0.9848112670024431,0.9789761323815054
wr,1609,0.004928719740626627,0.9915091924995332,0.9838746951563468
wr,1610,0.0034045694728608022,0.9983037554158668,0.9918203040408085
wr,1611,0.00815971012703666,0.9891474229847159,0.9848760921069709
wr,1612,0.010623979823803044,0.9857133610763096,0.9819943685921976
wr,1701,0.012146755180668743,0.9822917568095254,0.985654340255965
wr,1702,0.01978178497775436,0.9686669327173263,0.9583662783423693
wr,1703,0.02761986731501704,0.9517529530357103,0.9280729629811347
wr,1704,0.013193436967705198,0.9674736970295192,0.9359291365268472
wr,1705,0.0013432635321621016,1.0031910268656996,0.9850455592341644
wr,1706,0.014398977336759437,0.9654485980364027,0.9398832527503076
wr,1707,0.011353684779516154,0.9804240372396892,0.9570707630386408
wr,1708,0.019731557750683384,0.9693910075470662,0.9535006420311556
wr,1709,0.008476743504282193,0.9802193806466686,0.9570146483914351
wr,1710,0.004793152664977463,0.9984427627252095,0.9936866383562596
wr,1711,0.00721334106322942,0.9936044279786456,0.9889555840457522
wr,1712,0.026084515347051612,0.9721149761150716,0.9819226368466796
y,1401,0.0011993254997440276,0.9889352353709524,0.988758400852582
y,1403,-0.0065529561679611775,1.0040708661832765,0.9793953845837395
y,1405,0.006602837299753079,0.9798613601353656,0.9672647863516559
y,1407,0.007625420822777002,0.9802283900970756,0.9459374885582233
y,1408,0.02089142084910292,0.9687560172872178,0.9319411611714822
y,1409,-0.0052905110685396274,1.0027843065525015,0.9858946462194197
y,1411,-0.00231606369663573,0.997950919639958,0.9897604306894054
y,1412,-0.0018792156916885797,0.9977776167150297,0.9861914955582489
y,1501,-0.0024397879132697416,0.9990435112636802,0.9890192834496451
y,1503,-0.00012930605431025924,0.9940938941694303,0.9886434476194655
y,1505,0.0017538296404966073,0.9875695292904935,0.9889445944216024
y,1507,0.0073321464703632894,0.9712907521096096,0.9661537662808278
y,1508,0.011844334339850028,0.9614696002048009,0.9510015522321209
y,1509,0.017044121952907016,0.9481280760152526,0.9260535030782906
y,1511,0.0164552450528147,0.9542255427325229,0.8757538794051791
y,1512,0.01993020329820048,0.9526535053609038,0.9079743566112297
y,1601,0.0177589370894969,0.9582168573653247,0.9194986029136629
y,1603,0.01434198270152311,0.9586707580572779,0.9214976442132592
y,1605,0.007096004842350649,0.9831863077664643,0.958861020141008
y,1607,0.006841378884591532,0.9854429055729446,0.9672478449804806
y,1608,0.008494673611215885,0.9866107373474797,0.9629455697428404
y,1609,0.011326361210279535,0.9831616782891338,0.9729812270617149
y,1611,0.010390267190736411,0.987383990646855,0.9743556526350073
y,1612,0.01006581408409021,0.9874189541475277,0.9714060781743188
y,1701,0.011690576068698263,0.9822233200003357,0.9723676955312202
y,1703,0.0006367937333846925,0.9964684593675694,0.9506489767378018
y,1705,0.0008428131976404862,0.9957186248743994,0.9787145736344566
y,1707,0.00246738567911269,0.9929525888748985,0.9814839914878538
y,1708,0.002678903141289998,0.9930561255083191,0.9815184814030022
y,1709,0.002431359790244738,0.9942049690090978,0.9876138757885512
y,1711,0.00035736743935184476,0.9924197946493947,0.9854698382254261
y,1712,0.0024192734276900375,0.9865212415926748,0.980026269484632
zc,1605,0.00313363662778502,0.98975883648156,0.9937713416433086
zc,1606,0.006670293723966435,0.9761246995209466,0.9856579273435379
zc,1607,0.0025933845409778352,0.9957825862755423,0.9879947282612785
zc,1608,0.0004954830532504445,1.0038683585889374,0.9885181902334866
zc,1609,0.002000321062511512,0.9977437587321858,0.990634586899968
zc,1610,-0.000879384583402202,1.014581809596375,0.9849443768663322
zc,1611,0.0006722322253145058,1.0100272676339457,0.991047238005665
zc,1612,0.0036582508837618537,0.9995853305542242,0.993086363187822
zc,1701,0.004645846019324918,0.9966469062485197,0.9957637964407627
zc,1702,0.004620424857283721,0.99705610463105,0.9917564998064206
zc,1703,0.007830867621399921,0.9911374645787202,0.9872789103259717
zc,1704,0.0051620419246964444,0.9968445474484395,0.9866707545989633
zc,1705,0.007333911565338311,0.9920534039249717,0.9906378696007705
zc,1706,0.01068307391006937,0.9882315461058718,0.9851407356411627
zc,1707,0.013544781651051037,0.9822459091924742,0.9721467998354099
zc,1708,0.014761074064772978,0.9768942617513288,0.961876920228657
zc,1709,0.007926165465514801,0.9915724920443346,0.9773449706256239
zc,1710,0.01138157305385526,0.9788093046324203,0.9579949302758398
zc,1711,0.0026525678807974504,1.0005134635106778,0.9785690246816623
zc,1712,0.004664603838307392,0.9965079097836504,0.9760361745913475
zn,1401,0.003545426537212011,0.9805705423388058,0.9746262167134063
zn,1402,0.011917218656151831,0.9401711410755507,0.9496539886563862
zn,1403,0.03379853929051363,0.9053469776621672,0.8409665783192445
zn,1404,0.04364897236032883,0.9100906933265689,0.8284127362280236
zn,1405,0.034838238690459065,0.9280727330773224,0.8582350579706843
zn,1406,0.03529471330684997,0.9247622819013985,0.853829816152872
zn,1407,0.005001308654681347,0.9950856231046259,0.920734218247809
zn,1408,0.0031897332182351445,0.9940572078823731,0.9723805423133226
zn,1409,0.004429185831367619,0.991339555300403,0.9801371322530181
zn,1410,0.004530684416469635,0.9946319373643531,0.9778015492990055
zn,1411,0.006415622052990235,0.9903892505593247,0.9764620702442366
zn,1412,0.007856794186055716,0.9857021995184916,0.9743841740429059
zn,1501,0.007933431225885686,0.9830573606072641,0.9692947111356864
zn,1502,0.01130630985290705,0.9777399844766897,0.9610613802090673
zn,1503,0.013021790137975898,0.974387227765382,0.9572216508125971
zn,1504,0.015950558862997455,0.9670034901370439,0.946420434844308
zn,1505,0.020942587071074627,0.9599149780541179,0.9333417390189257
zn,1506,0.027494155642201555,0.9366347740480242,0.8918510530190276
zn,1507,0.02089032670814877,0.960580943181512,0.9153782031881637
zn,1508,0.008241031401585708,0.9811383415565106,0.9483391244400824
zn,1509,0.002810820670008253,0.989448389606061,0.9599880418861259
zn,1510,0.004579752891283409,0.9892450962665418,0.9717494171361101
zn,1511,-0.004309283860766402,1.0016569594674434,0.9811808324533013
zn,1512,-0.0027606466878726415,0.9996791558351016,0.9864989362134408
zn,1601,-0.002421153879852366,0.9998016741043282,0.9892701495358829
zn,1602,0.0010032048447068526,0.9935228759292402,0.989637504074849
zn,1603,0.001619808888328327,0.9932927847333911,0.9887055625424495
zn,1604,0.003674698927598809,0.988416720455538,0.9857109467669798
zn,1605,0.007614509943991549,0.9777775448519732,0.9793627588016078
zn,1606,0.009429537533478315,0.978376510098062,0.9701179271004658
zn,1607,0.003743086483748102,0.9936146367886898,0.9721987095940564
zn,1608,0.0016783030068538395,1.0002685997393423,0.9838344651666344
zn,1609,0.0019859787482890577,1.0000867850890294,0.9891525570129734
zn,1610,0.002222013400206747,1.0005380451905563,0.9918277873926568
zn,1611,0.00034461007245984777,1.009711889000953,0.9920470287970247
zn,1612,0.0022367632677741623,1.0039100925257631,0.9931743840266336
zn,1701,0.003932789171277366,0.9991284258939933,0.9917403445739672
zn,1702,0.0036478826845081375,0.9997950619066047,0.9918388420910013
zn,1703,0.00537132211640064,0.9955140734853737,0.991983473864472
zn,1704,0.006593871506323671,0.992663743924864,0.9907820924157406
zn,1705,0.008499289755456003,0.9898116263899734,0.9887060991027573
zn,1706,0.011158347068955023,0.9853499511946368,0.9826180088458492
zn,1707,0.01168635937183973,0.9846219717765922,0.9781440809947856
zn,1708,0.014608202678859624,0.9818234545762634,0.9734537920537139
zn,1709,0.012499688394773027,0.982149639824268,0.9732586504304183
zn,1710,0.012222727265703285,0.983137035214677,0.9714349194743818
zn,1711,0.009582805499380526,0.9844770801848666,0.965710661554888
zn,1712,0.006421646277408304,0.9902902479810066,0.9741896193375252
